date,provincie,version,cases,deceased,most_likely,low_90,high_90
2021-03-11,Drenthe,26.0,151.0,0.0,1.26,0.64,1.81
2021-03-12,Drenthe,26.0,126.0,1.0,1.29,0.67,1.82
2021-03-13,Drenthe,26.0,168.0,2.0,1.24,0.64,1.77
2021-03-14,Drenthe,26.0,124.0,1.0,1.22,0.62,1.74
2021-03-15,Drenthe,26.0,178.0,0.0,1.19,0.6,1.71
2021-03-16,Drenthe,26.0,162.0,1.0,1.15,0.55,1.66
2021-03-17,Drenthe,26.0,180.0,0.0,1.13,0.54,1.64
2021-03-18,Drenthe,26.0,137.0,0.0,1.19,0.63,1.72
2021-03-19,Drenthe,26.0,141.0,0.0,1.21,0.64,1.72
2021-03-20,Drenthe,26.0,211.0,1.0,1.26,0.69,1.76
2021-03-21,Drenthe,26.0,220.0,0.0,1.26,0.71,1.76
2021-03-22,Drenthe,26.0,188.0,0.0,1.23,0.68,1.72
2021-03-23,Drenthe,26.0,189.0,1.0,1.15,0.62,1.65
2021-03-24,Drenthe,26.0,189.0,0.0,1.06,0.53,1.56
2021-03-25,Drenthe,26.0,200.0,1.0,1.08,0.55,1.58
2021-03-26,Drenthe,26.0,187.0,0.0,1.12,0.57,1.6
2021-03-27,Drenthe,26.0,205.0,0.0,1.08,0.52,1.55
2021-03-28,Drenthe,26.0,249.0,0.0,1.01,0.49,1.51
2021-03-29,Drenthe,26.0,195.0,0.0,0.89,0.34,1.37
2021-03-30,Drenthe,26.0,156.0,4.0,0.8,0.23,1.27
2021-03-31,Drenthe,26.0,161.0,0.0,0.71,0.17,1.2
2021-04-01,Drenthe,26.0,170.0,0.0,0.65,0.09,1.12
2021-04-02,Drenthe,26.0,167.0,0.0,0.62,0.06,1.09
2021-04-03,Drenthe,26.0,141.0,2.0,0.58,0.05,1.07
2021-04-04,Drenthe,26.0,148.0,0.0,0.53,0.01,1.01
2021-04-05,Drenthe,26.0,94.0,0.0,0.58,0.05,1.09
2021-04-06,Drenthe,26.0,103.0,1.0,0.73,0.12,1.25
2021-04-07,Drenthe,26.0,136.0,3.0,0.93,0.28,1.46
2021-04-08,Drenthe,26.0,177.0,1.0,1.06,0.43,1.6
2021-04-09,Drenthe,26.0,160.0,1.0,1.1,0.5,1.65
2021-04-10,Drenthe,26.0,133.0,1.0,1.05,0.44,1.58
2021-04-11,Drenthe,26.0,141.0,3.0,0.98,0.36,1.5
2021-04-12,Drenthe,26.0,128.0,0.0,0.88,0.26,1.4
2021-04-13,Drenthe,26.0,137.0,0.0,0.9,0.28,1.43
2021-04-14,Drenthe,26.0,143.0,1.0,0.91,0.28,1.44
2021-04-15,Drenthe,26.0,111.0,0.0,0.92,0.3,1.46
2021-04-16,Drenthe,26.0,161.0,1.0,0.89,0.27,1.43
2021-04-17,Drenthe,26.0,121.0,0.0,0.83,0.2,1.36
2021-04-18,Drenthe,26.0,113.0,1.0,0.8,0.19,1.35
2021-04-19,Drenthe,26.0,118.0,0.0,0.84,0.21,1.39
2021-04-20,Drenthe,26.0,94.0,1.0,0.94,0.3,1.5
2021-04-21,Drenthe,26.0,137.0,1.0,1.07,0.43,1.63
2021-04-22,Drenthe,26.0,148.0,0.0,1.12,0.52,1.7
2021-04-23,Drenthe,26.0,164.0,0.0,1.04,0.43,1.6
2021-04-24,Drenthe,26.0,113.0,0.0,0.97,0.35,1.52
2021-04-25,Drenthe,26.0,111.0,1.0,0.87,0.23,1.4
2021-04-26,Drenthe,26.0,99.0,0.0,0.83,0.21,1.38
2021-04-27,Drenthe,26.0,127.0,0.0,0.88,0.25,1.44
2021-04-28,Drenthe,26.0,124.0,0.0,0.95,0.29,1.5
2021-04-29,Drenthe,26.0,126.0,0.0,0.92,0.29,1.49
2021-04-30,Drenthe,26.0,124.0,0.0,1.02,0.37,1.58
2021-05-01,Drenthe,26.0,112.0,1.0,1.07,0.44,1.64
2021-05-02,Drenthe,26.0,81.0,0.0,1.12,0.49,1.68
2021-05-03,Drenthe,26.0,194.0,1.0,1.19,0.55,1.73
2021-05-04,Drenthe,26.0,152.0,1.0,1.16,0.56,1.72
2021-05-05,Drenthe,26.0,113.0,0.0,1.08,0.46,1.62
2021-05-06,Drenthe,26.0,155.0,1.0,1.04,0.41,1.57
2021-05-07,Drenthe,26.0,101.0,1.0,0.88,0.28,1.43
2021-05-08,Drenthe,26.0,128.0,0.0,0.78,0.16,1.31
2021-05-09,Drenthe,26.0,147.0,0.0,0.73,0.13,1.27
2021-05-10,Drenthe,26.0,91.0,1.0,0.66,0.08,1.2
2021-05-11,Drenthe,26.0,75.0,1.0,0.64,0.04,1.17
2021-05-12,Drenthe,26.0,88.0,1.0,0.6,0.03,1.14
2021-05-13,Drenthe,26.0,139.0,0.0,0.63,0.02,1.17
2021-05-14,Drenthe,26.0,68.0,0.0,0.73,0.08,1.29
2021-05-15,Drenthe,26.0,66.0,0.0,0.77,0.14,1.37
2021-05-16,Drenthe,26.0,126.0,1.0,0.81,0.15,1.4
2021-05-17,Drenthe,26.0,88.0,0.0,0.78,0.1,1.35
2021-05-18,Drenthe,26.0,70.0,0.0,0.84,0.17,1.44
2021-05-19,Drenthe,26.0,95.0,0.0,0.83,0.16,1.43
2021-05-20,Drenthe,26.0,86.0,0.0,0.72,0.05,1.28
2021-05-21,Drenthe,26.0,83.0,0.0,0.65,0.01,1.21
2021-05-22,Drenthe,26.0,66.0,1.0,0.53,0.0,1.12
2021-05-23,Drenthe,26.0,54.0,0.0,0.41,0.0,1.04
2021-05-24,Drenthe,26.0,47.0,0.0,0.39,0.0,1.03
2021-05-25,Drenthe,26.0,44.0,0.0,0.52,0.0,1.16
2021-05-26,Drenthe,26.0,53.0,0.0,0.8,0.11,1.47
2021-05-27,Drenthe,26.0,69.0,1.0,1.03,0.24,1.69
2021-05-28,Drenthe,26.0,99.0,0.0,1.16,0.37,1.82
2021-05-29,Drenthe,26.0,85.0,0.0,1.14,0.37,1.79
2021-05-30,Drenthe,26.0,61.0,0.0,1.07,0.31,1.71
2021-05-31,Drenthe,26.0,54.0,0.0,0.97,0.21,1.59
2021-06-01,Drenthe,26.0,70.0,0.0,0.94,0.22,1.59
2021-06-02,Drenthe,26.0,85.0,0.0,0.9,0.18,1.54
2021-06-03,Drenthe,26.0,61.0,0.0,0.77,0.09,1.4
2021-06-04,Drenthe,26.0,70.0,0.0,0.59,0.0,1.21
2021-06-05,Drenthe,26.0,39.0,0.0,0.39,0.0,1.06
2021-06-06,Drenthe,26.0,19.0,0.0,0.31,0.0,0.99
2021-06-07,Drenthe,26.0,32.0,0.0,0.32,0.0,1.0
2021-06-08,Drenthe,26.0,36.0,0.0,0.36,0.0,1.05
2021-06-09,Drenthe,26.0,39.0,0.0,0.46,0.0,1.17
2021-06-10,Drenthe,26.0,33.0,0.0,0.49,0.0,1.22
2021-06-11,Drenthe,26.0,34.0,0.0,0.48,0.0,1.23
2021-06-12,Drenthe,26.0,28.0,0.0,0.44,0.0,1.2
2021-06-13,Drenthe,26.0,23.0,0.0,0.37,0.0,1.15
2021-06-14,Drenthe,26.0,20.0,0.0,0.33,0.0,1.1
2021-06-15,Drenthe,26.0,16.0,0.0,0.32,0.0,1.09
2021-06-16,Drenthe,26.0,11.0,0.0,0.31,0.0,1.08
2021-06-17,Drenthe,26.0,10.0,0.0,0.32,0.0,1.1
2021-06-18,Drenthe,26.0,14.0,0.0,0.34,0.0,1.14
2021-06-19,Drenthe,26.0,9.0,0.0,0.35,0.0,1.18
2021-06-20,Drenthe,26.0,7.0,0.0,0.39,0.0,1.26
2021-06-21,Drenthe,26.0,8.0,0.0,0.42,0.0,1.32
2021-06-22,Drenthe,26.0,9.0,0.0,0.44,0.0,1.38
2021-06-23,Drenthe,26.0,18.0,0.0,0.43,0.0,1.39
2021-06-24,Drenthe,26.0,5.0,0.0,0.45,0.0,1.44
2021-06-25,Drenthe,26.0,7.0,0.0,0.4,0.0,1.39
2021-06-26,Drenthe,26.0,6.0,0.0,0.39,0.0,1.39
2021-06-27,Drenthe,26.0,4.0,0.0,0.38,0.0,1.39
2021-06-28,Drenthe,26.0,4.0,0.0,0.41,0.0,1.45
2021-06-29,Drenthe,26.0,6.0,0.0,0.43,0.0,1.5
2021-06-30,Drenthe,26.0,5.0,0.0,0.44,0.0,1.55
2021-07-01,Drenthe,26.0,7.0,0.0,0.5,0.0,1.66
2021-07-02,Drenthe,26.0,3.0,0.0,0.58,0.0,1.76
2021-07-03,Drenthe,26.0,9.0,0.0,0.67,0.0,1.85
2021-07-04,Drenthe,26.0,12.0,0.0,1.08,0.06,2.2
2021-07-05,Drenthe,26.0,10.0,0.0,1.59,0.31,2.7
2021-07-06,Drenthe,26.0,14.0,0.0,2.27,1.03,3.35
2021-07-07,Drenthe,26.0,39.0,0.0,2.78,1.7,3.74
2021-07-08,Drenthe,26.0,66.0,0.0,3.08,2.17,3.93
2021-07-09,Drenthe,26.0,80.0,0.0,3.04,2.21,3.75
2021-07-10,Drenthe,26.0,111.0,0.0,2.83,2.11,3.48
2021-07-11,Drenthe,26.0,142.0,0.0,2.51,1.85,3.11
2021-07-12,Drenthe,26.0,137.0,0.0,2.12,1.47,2.67
2021-07-13,Drenthe,26.0,131.0,0.0,1.88,1.27,2.43
2021-07-14,Drenthe,26.0,146.0,0.0,1.67,1.06,2.2
2021-07-15,Drenthe,26.0,115.0,0.0,1.48,0.91,2.03
2021-07-16,Drenthe,26.0,208.0,0.0,1.39,0.79,1.91
2021-07-17,Drenthe,26.0,146.0,0.0,1.2,0.62,1.73
2021-07-18,Drenthe,26.0,128.0,0.0,0.98,0.39,1.51
2021-07-19,Drenthe,26.0,168.0,0.0,0.8,0.2,1.32
2021-07-20,Drenthe,26.0,86.0,0.0,0.52,0.0,1.0
2021-07-21,Drenthe,26.0,88.0,0.0,0.36,0.0,0.9
2021-07-22,Drenthe,26.0,88.0,0.0,0.33,0.0,0.87
2021-07-23,Drenthe,26.0,71.0,0.0,0.31,0.0,0.87
2021-07-24,Drenthe,26.0,71.0,0.0,0.36,0.0,0.92
2021-07-25,Drenthe,26.0,78.0,0.0,0.38,0.0,0.96
2021-07-26,Drenthe,26.0,62.0,0.0,0.39,0.0,0.98
2021-07-27,Drenthe,26.0,45.0,0.0,0.4,0.0,1.01
2021-07-28,Drenthe,26.0,61.0,0.0,0.43,0.0,1.06
2021-07-29,Drenthe,26.0,58.0,0.0,0.48,0.0,1.11
2021-07-30,Drenthe,26.0,49.0,0.0,0.51,0.0,1.16
2021-07-31,Drenthe,26.0,51.0,0.0,0.53,0.0,1.19
2021-08-01,Drenthe,26.0,57.0,0.0,0.48,0.0,1.16
2021-08-02,Drenthe,26.0,27.0,0.0,0.47,0.0,1.16
2021-08-03,Drenthe,26.0,41.0,0.0,0.48,0.0,1.18
2021-08-04,Drenthe,26.0,41.0,0.0,0.52,0.0,1.23
2021-08-05,Drenthe,26.0,41.0,0.0,0.56,0.0,1.27
2021-08-06,Drenthe,26.0,44.0,0.0,0.55,0.0,1.27
2021-08-07,Drenthe,26.0,30.0,0.0,0.5,0.0,1.24
2021-08-08,Drenthe,26.0,37.0,0.0,0.48,0.0,1.24
2021-08-09,Drenthe,26.0,16.0,0.0,0.55,0.0,1.31
2021-08-10,Drenthe,26.0,31.0,0.0,0.78,0.05,1.54
2021-08-11,Drenthe,26.0,39.0,0.0,1.07,0.2,1.84
2021-08-12,Drenthe,26.0,56.0,0.0,1.24,0.37,2.03
2021-08-13,Drenthe,26.0,59.0,0.0,1.32,0.45,2.08
2021-08-14,Drenthe,26.0,59.0,0.0,1.24,0.38,1.97
2021-08-15,Drenthe,26.0,42.0,0.0,1.15,0.29,1.85
2021-08-16,Drenthe,26.0,47.0,0.0,1.07,0.27,1.8
2021-08-17,Drenthe,26.0,34.0,0.0,1.02,0.19,1.71
2021-08-18,Drenthe,26.0,67.0,0.0,1.04,0.2,1.73
2021-08-19,Drenthe,26.0,47.0,0.0,1.06,0.23,1.76
2021-08-20,Drenthe,26.0,41.0,0.0,1.04,0.22,1.74
2021-08-21,Drenthe,26.0,65.0,0.0,0.95,0.15,1.64
2021-08-22,Drenthe,26.0,47.0,0.0,0.92,0.12,1.6
2021-08-23,Drenthe,26.0,33.0,0.0,0.96,0.16,1.66
2021-08-24,Drenthe,26.0,35.0,0.0,1.03,0.19,1.72
2021-08-25,Drenthe,26.0,74.0,0.0,1.12,0.3,1.84
2021-08-26,Drenthe,26.0,57.0,0.0,1.18,0.34,1.88
2021-08-27,Drenthe,26.0,52.0,0.0,1.22,0.41,1.93
2021-08-28,Drenthe,26.0,70.0,0.0,1.16,0.35,1.85
2021-08-29,Drenthe,26.0,56.0,0.0,1.09,0.28,1.76
2021-08-30,Drenthe,26.0,54.0,0.0,1.09,0.28,1.76
2021-08-31,Drenthe,26.0,51.0,0.0,1.18,0.38,1.86
2021-09-01,Drenthe,26.0,70.0,0.0,1.3,0.53,1.99
2021-09-02,Drenthe,26.0,72.0,0.0,1.32,0.57,2.0
2021-09-03,Drenthe,26.0,98.0,0.0,1.26,0.5,1.91
2021-09-04,Drenthe,26.0,87.0,0.0,1.08,0.34,1.73
2021-09-05,Drenthe,26.0,47.0,0.0,0.93,0.18,1.55
2021-09-06,Drenthe,26.0,45.0,0.0,0.83,0.11,1.45
2021-09-07,Drenthe,26.0,47.0,0.0,0.77,0.08,1.4
2021-09-08,Drenthe,26.0,83.0,0.0,0.77,0.07,1.41
2021-09-09,Drenthe,26.0,55.0,0.0,0.81,0.11,1.48
2021-09-10,Drenthe,26.0,55.0,0.0,0.75,0.05,1.39
2021-09-11,Drenthe,26.0,43.0,0.0,0.65,0.0,1.29
2021-09-12,Drenthe,26.0,48.0,0.0,0.57,0.0,1.24
2021-09-13,Drenthe,26.0,36.0,0.0,0.56,0.0,1.25
2021-09-14,Drenthe,26.0,47.0,1.0,0.63,0.01,1.32
2021-09-15,Drenthe,26.0,44.0,0.0,0.69,0.03,1.39
2021-09-16,Drenthe,26.0,42.0,1.0,0.7,0.0,1.38
2021-09-17,Drenthe,26.0,53.0,1.0,0.63,0.0,1.33
2021-09-18,Drenthe,26.0,33.0,0.0,0.52,0.0,1.26
2021-09-19,Drenthe,26.0,31.0,0.0,0.44,0.0,1.2
2021-09-20,Drenthe,26.0,21.0,0.0,0.47,0.0,1.24
2021-09-21,Drenthe,26.0,22.0,0.0,0.53,0.0,1.31
2021-09-22,Drenthe,26.0,38.0,1.0,0.63,0.0,1.4
2021-09-23,Drenthe,26.0,50.0,0.0,0.68,0.0,1.44
2021-09-24,Drenthe,26.0,25.0,0.0,0.68,0.01,1.44
2021-09-25,Drenthe,26.0,27.0,0.0,0.67,0.0,1.43
2021-09-26,Drenthe,26.0,21.0,0.0,0.61,0.0,1.4
2021-09-27,Drenthe,26.0,22.0,0.0,0.65,0.0,1.44
2021-09-28,Drenthe,26.0,42.0,1.0,0.79,0.05,1.59
2021-09-29,Drenthe,26.0,30.0,0.0,0.87,0.04,1.63
2021-09-30,Drenthe,26.0,28.0,0.0,0.88,0.06,1.65
2021-10-01,Drenthe,26.0,37.0,0.0,0.84,0.06,1.62
2021-10-02,Drenthe,26.0,24.0,0.0,0.75,0.0,1.51
2021-10-03,Drenthe,26.0,26.0,0.0,0.77,0.0,1.53
2021-10-04,Drenthe,26.0,29.0,0.0,0.84,0.05,1.63
2021-10-05,Drenthe,26.0,22.0,1.0,1.1,0.18,1.9
2021-10-06,Drenthe,26.0,42.0,0.0,1.33,0.4,2.16
2021-10-07,Drenthe,26.0,40.0,0.0,1.52,0.6,2.32
2021-10-08,Drenthe,26.0,73.0,0.0,1.64,0.77,2.41
2021-10-09,Drenthe,26.0,53.0,0.0,1.63,0.79,2.36
2021-10-10,Drenthe,26.0,69.0,0.0,1.58,0.8,2.31
2021-10-11,Drenthe,26.0,60.0,0.0,1.57,0.78,2.25
2021-10-12,Drenthe,26.0,56.0,0.0,1.52,0.77,2.2
2021-10-13,Drenthe,26.0,101.0,0.0,1.5,0.76,2.16
2021-10-14,Drenthe,26.0,87.0,0.0,1.44,0.73,2.1
2021-10-15,Drenthe,26.0,77.0,0.0,1.38,0.69,2.04
2021-10-16,Drenthe,26.0,67.0,2.0,1.3,0.58,1.92
2021-10-17,Drenthe,26.0,104.0,0.0,1.21,0.52,1.85
2021-10-18,Drenthe,26.0,86.0,0.0,1.17,0.46,1.79
2021-10-19,Drenthe,26.0,72.0,0.0,1.15,0.43,1.76
2021-10-20,Drenthe,26.0,90.0,0.0,1.19,0.5,1.82
2021-10-21,Drenthe,26.0,99.0,0.0,1.18,0.49,1.8
2021-10-22,Drenthe,26.0,80.0,0.0,1.28,0.58,1.88
2021-10-23,Drenthe,26.0,121.0,0.0,1.3,0.61,1.89
2021-10-24,Drenthe,26.0,96.0,0.0,1.35,0.7,1.95
2021-10-25,Drenthe,26.0,142.0,0.0,1.41,0.75,1.98
2021-10-26,Drenthe,26.0,93.0,1.0,1.42,0.78,1.98
2021-10-27,Drenthe,26.0,153.0,0.0,1.5,0.88,2.05
2021-10-28,Drenthe,26.0,161.0,1.0,1.54,0.93,2.07
2021-10-29,Drenthe,26.0,136.0,2.0,1.52,0.93,2.04
2021-10-30,Drenthe,26.0,223.0,0.0,1.46,0.87,1.96
2021-10-31,Drenthe,26.0,162.0,2.0,1.33,0.76,1.83
2021-11-01,Drenthe,26.0,193.0,0.0,1.22,0.67,1.73
2021-11-02,Drenthe,26.0,151.0,1.0,1.18,0.62,1.68
2021-11-03,Drenthe,26.0,184.0,1.0,1.14,0.57,1.63
2021-11-04,Drenthe,26.0,176.0,1.0,1.23,0.67,1.72
2021-11-05,Drenthe,26.0,223.0,0.0,1.31,0.78,1.81
2021-11-06,Drenthe,26.0,197.0,2.0,1.39,0.86,1.87
2021-11-07,Drenthe,26.0,243.0,0.0,1.39,0.87,1.86
2021-11-08,Drenthe,26.0,259.0,1.0,1.39,0.88,1.85
2021-11-09,Drenthe,26.0,255.0,0.0,1.35,0.83,1.79
2021-11-10,Drenthe,26.0,247.0,0.0,1.37,0.87,1.81
2021-11-11,Drenthe,26.0,294.0,0.0,1.34,0.83,1.76
2021-11-12,Drenthe,26.0,294.0,0.0,1.39,0.91,1.82
2021-11-13,Drenthe,26.0,329.0,2.0,1.45,0.97,1.86
2021-11-14,Drenthe,26.0,306.0,0.0,1.47,1.0,1.87
2021-11-15,Drenthe,26.0,411.0,1.0,1.49,1.03,1.88
2021-11-16,Drenthe,26.0,424.0,0.0,1.45,1.0,1.83
2021-11-17,Drenthe,26.0,382.0,0.0,1.29,0.84,1.66
2021-11-18,Drenthe,26.0,470.0,1.0,1.21,0.78,1.59
2021-11-19,Drenthe,26.0,434.0,1.0,1.1,0.67,1.48
2021-11-20,Drenthe,26.0,300.0,0.0,1.07,0.63,1.44
2021-11-21,Drenthe,26.0,465.0,0.0,1.09,0.65,1.46
2021-11-22,Drenthe,26.0,463.0,0.0,1.12,0.7,1.5
2021-11-23,Drenthe,26.0,431.0,2.0,1.07,0.64,1.44
2021-11-24,Drenthe,26.0,440.0,1.0,1.03,0.6,1.4
2021-11-25,Drenthe,26.0,476.0,4.0,0.96,0.54,1.34
2021-11-26,Drenthe,26.0,349.0,1.0,0.92,0.48,1.29
2021-11-27,Drenthe,26.0,366.0,4.0,1.03,0.59,1.4
2021-11-28,Drenthe,26.0,525.0,0.0,1.04,0.62,1.42
2021-11-29,Drenthe,26.0,392.0,0.0,1.12,0.69,1.49
2021-11-30,Drenthe,26.0,539.0,0.0,1.18,0.75,1.54
2021-12-01,Drenthe,26.0,331.0,0.0,1.2,0.79,1.57
2021-12-02,Drenthe,26.0,566.0,1.0,1.13,0.73,1.5
2021-12-03,Drenthe,26.0,504.0,1.0,1.14,0.73,1.5
2021-12-04,Drenthe,26.0,519.0,2.0,1.03,0.62,1.39
2021-12-05,Drenthe,26.0,434.0,2.0,0.95,0.55,1.32
2021-12-06,Drenthe,26.0,484.0,0.0,0.77,0.36,1.14
2021-12-07,Drenthe,26.0,458.0,3.0,0.72,0.29,1.09
2021-12-08,Drenthe,26.0,354.0,1.0,0.68,0.25,1.06
2021-12-09,Drenthe,26.0,362.0,0.0,0.67,0.24,1.06
2021-12-10,Drenthe,26.0,436.0,2.0,0.64,0.2,1.03
2021-12-11,Drenthe,26.0,356.0,3.0,0.62,0.17,1.01
2021-12-12,Drenthe,26.0,291.0,0.0,0.71,0.23,1.1
2021-12-13,Drenthe,26.0,295.0,0.0,0.77,0.29,1.17
2021-12-14,Drenthe,26.0,314.0,0.0,0.92,0.44,1.32
2021-12-15,Drenthe,26.0,410.0,1.0,1.08,0.62,1.49
2021-12-16,Drenthe,26.0,323.0,1.0,1.16,0.69,1.55
2021-12-17,Drenthe,26.0,423.0,2.0,1.08,0.62,1.47
2021-12-18,Drenthe,26.0,364.0,0.0,0.94,0.49,1.34
2021-12-19,Drenthe,26.0,333.0,1.0,0.83,0.38,1.24
2021-12-20,Drenthe,26.0,281.0,0.0,0.78,0.29,1.17
2021-12-21,Drenthe,26.0,293.0,1.0,0.75,0.26,1.15
2021-12-22,Drenthe,26.0,366.0,1.0,0.75,0.27,1.17
2021-12-23,Drenthe,26.0,257.0,1.0,0.75,0.26,1.17
2021-12-24,Drenthe,26.0,308.0,0.0,0.77,0.28,1.2
2021-12-25,Drenthe,26.0,234.0,0.0,0.8,0.3,1.23
2021-12-26,Drenthe,26.0,263.0,0.0,0.83,0.35,1.28
2021-12-27,Drenthe,26.0,284.0,0.0,0.98,0.47,1.41
2021-12-28,Drenthe,26.0,304.0,1.0,1.19,0.7,1.62
2021-12-29,Drenthe,26.0,253.0,2.0,1.29,0.82,1.72
2021-12-30,Drenthe,26.0,339.0,0.0,1.38,0.91,1.79
2021-12-31,Drenthe,26.0,477.0,0.0,1.38,0.92,1.78
2022-01-01,Drenthe,26.0,274.0,2.0,1.38,0.95,1.79
2022-01-02,Drenthe,26.0,412.0,0.0,1.49,1.03,1.86
2022-01-03,Drenthe,26.0,399.0,0.0,1.54,1.12,1.92
2022-01-04,Drenthe,26.0,463.0,1.0,1.59,1.16,1.94
2022-01-05,Drenthe,26.0,643.0,0.0,1.72,1.32,2.07
2022-01-06,Drenthe,26.0,550.0,0.0,1.54,1.14,1.87
2022-01-07,Drenthe,26.0,610.0,2.0,1.37,1.0,1.71
2022-01-08,Drenthe,26.0,779.0,0.0,1.18,0.8,1.51
2022-01-09,Drenthe,26.0,461.0,0.0,1.02,0.65,1.36
2022-01-10,Drenthe,26.0,570.0,1.0,0.89,0.5,1.22
2022-01-11,Drenthe,26.0,598.0,2.0,0.93,0.53,1.26
2022-01-12,Drenthe,26.0,626.0,0.0,0.93,0.54,1.27
2022-01-13,Drenthe,26.0,396.0,1.0,1.1,0.7,1.43
2022-01-14,Drenthe,26.0,756.0,0.0,1.12,0.73,1.45
2022-01-15,Drenthe,26.0,585.0,1.0,1.11,0.74,1.45
2022-01-16,Drenthe,26.0,665.0,1.0,1.17,0.78,1.49
2022-01-17,Drenthe,26.0,583.0,0.0,1.2,0.82,1.52
2022-01-18,Drenthe,26.0,600.0,0.0,1.14,0.77,1.46
2022-01-19,Drenthe,26.0,835.0,0.0,1.22,0.84,1.53
2020-02-28,Flevoland,14.0,0.0,0.0,0.0,0.0,10.81
2020-02-29,Flevoland,14.0,0.0,0.0,0.4,0.0,8.73
2020-03-01,Flevoland,14.0,0.0,0.0,0.46,0.0,7.1
2020-03-02,Flevoland,14.0,0.0,0.0,0.51,0.0,6.15
2020-03-03,Flevoland,14.0,0.0,0.0,0.55,0.0,5.55
2020-03-04,Flevoland,14.0,0.0,0.0,0.58,0.0,5.11
2020-03-05,Flevoland,14.0,2.0,0.0,0.6,0.0,4.79
2020-03-06,Flevoland,14.0,0.0,0.0,0.62,0.0,4.53
2020-03-07,Flevoland,14.0,0.0,0.0,0.64,0.0,4.33
2020-03-08,Flevoland,14.0,0.0,0.0,0.66,0.0,4.16
2020-03-09,Flevoland,14.0,0.0,0.0,0.67,0.0,4.01
2020-03-10,Flevoland,14.0,0.0,0.0,0.68,0.0,3.88
2020-03-11,Flevoland,14.0,1.0,0.0,1.33,0.0,4.13
2020-03-12,Flevoland,14.0,0.0,0.0,1.26,0.0,3.89
2020-03-13,Flevoland,14.0,2.0,0.0,1.74,0.0,3.99
2020-03-14,Flevoland,14.0,9.0,0.0,1.99,0.08,4.03
2020-03-15,Flevoland,14.0,3.0,0.0,1.79,0.03,3.66
2020-03-16,Flevoland,14.0,2.0,0.0,1.65,0.01,3.4
2020-03-17,Flevoland,14.0,2.0,0.0,1.55,0.0,3.21
2020-03-18,Flevoland,14.0,6.0,0.0,1.69,0.1,3.31
2020-03-19,Flevoland,14.0,6.0,0.0,1.78,0.14,3.31
2020-03-20,Flevoland,14.0,5.0,0.0,1.82,0.15,3.25
2020-03-21,Flevoland,14.0,11.0,0.0,1.84,0.24,3.24
2020-03-22,Flevoland,14.0,9.0,1.0,1.7,0.16,2.99
2020-03-23,Flevoland,14.0,7.0,1.0,1.71,0.25,3.01
2020-03-24,Flevoland,14.0,7.0,1.0,1.6,0.19,2.82
2020-03-25,Flevoland,14.0,11.0,1.0,1.61,0.18,2.77
2020-03-26,Flevoland,14.0,10.0,1.0,1.61,0.25,2.78
2020-03-27,Flevoland,14.0,12.0,0.0,1.61,0.23,2.71
2020-03-28,Flevoland,14.0,13.0,0.0,1.51,0.21,2.59
2020-03-29,Flevoland,14.0,17.0,0.0,1.59,0.33,2.7
2020-03-30,Flevoland,14.0,6.0,0.0,1.57,0.35,2.66
2020-03-31,Flevoland,14.0,18.0,1.0,1.55,0.31,2.57
2020-04-01,Flevoland,14.0,23.0,1.0,1.52,0.3,2.51
2020-04-02,Flevoland,14.0,14.0,1.0,1.43,0.26,2.4
2020-04-03,Flevoland,14.0,22.0,3.0,1.29,0.15,2.21
2020-04-04,Flevoland,14.0,9.0,2.0,1.17,0.11,2.09
2020-04-05,Flevoland,14.0,19.0,1.0,1.07,0.02,1.94
2020-04-06,Flevoland,14.0,8.0,0.0,1.04,0.05,1.95
2020-04-07,Flevoland,14.0,12.0,1.0,1.01,0.03,1.92
2020-04-08,Flevoland,14.0,17.0,2.0,1.21,0.13,2.14
2020-04-09,Flevoland,14.0,14.0,4.0,1.29,0.19,2.23
2020-04-10,Flevoland,14.0,27.0,0.0,1.48,0.34,2.42
2020-04-11,Flevoland,14.0,35.0,1.0,1.44,0.33,2.35
2020-04-12,Flevoland,14.0,16.0,0.0,1.3,0.25,2.19
2020-04-13,Flevoland,14.0,32.0,1.0,1.13,0.13,1.98
2020-04-14,Flevoland,14.0,8.0,1.0,1.1,0.11,1.94
2020-04-15,Flevoland,14.0,13.0,1.0,1.24,0.22,2.11
2020-04-16,Flevoland,14.0,22.0,1.0,1.34,0.3,2.21
2020-04-17,Flevoland,14.0,49.0,0.0,1.37,0.38,2.26
2020-04-18,Flevoland,14.0,48.0,0.0,1.29,0.28,2.12
2020-04-19,Flevoland,14.0,19.0,0.0,1.09,0.13,1.88
2020-04-20,Flevoland,14.0,5.0,1.0,0.91,0.03,1.68
2020-04-21,Flevoland,14.0,23.0,3.0,0.73,0.0,1.54
2020-04-22,Flevoland,14.0,18.0,2.0,0.67,0.0,1.53
2020-04-23,Flevoland,14.0,29.0,0.0,0.75,0.0,1.6
2020-04-24,Flevoland,14.0,12.0,0.0,0.77,0.0,1.62
2020-04-25,Flevoland,14.0,24.0,3.0,0.59,0.0,1.5
2020-04-26,Flevoland,14.0,21.0,7.0,0.5,0.0,1.44
2020-04-27,Flevoland,14.0,5.0,2.0,0.41,0.0,1.35
2020-04-28,Flevoland,14.0,4.0,1.0,0.38,0.0,1.32
2020-04-29,Flevoland,14.0,10.0,1.0,0.41,0.0,1.38
